Timestamp,Emotion
2025-07-03 16:53:38,angry
2025-07-03 16:53:38,angry
2025-07-03 16:53:38,angry
2025-07-03 16:53:38,fear
2025-07-03 16:53:38,fear
2025-07-03 16:53:38,sad
2025-07-03 16:53:38,sad
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:39,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:40,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,neutral
2025-07-03 16:53:41,happy
2025-07-03 16:53:41,happy
2025-07-03 16:53:41,happy
2025-07-03 16:53:41,happy
2025-07-03 16:53:41,happy
2025-07-03 16:53:41,happy
2025-07-03 16:53:42,happy
2025-07-03 16:53:42,happy
2025-07-03 16:53:42,happy
2025-07-03 16:53:42,happy
2025-07-03 16:53:42,angry
2025-07-03 16:53:42,angry
2025-07-03 16:53:42,angry
2025-07-03 16:53:42,angry
2025-07-03 16:53:42,angry
2025-07-03 16:53:42,angry
2025-07-03 16:53:42,neutral
2025-07-03 16:53:42,neutral
2025-07-03 16:53:42,neutral
2025-07-03 16:53:42,neutral
2025-07-03 16:53:42,happy
2025-07-03 16:53:42,happy
2025-07-03 16:53:42,happy
2025-07-03 16:53:42,happy
2025-07-03 16:53:42,neutral
2025-07-03 16:53:42,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,neutral
2025-07-03 16:53:43,happy
2025-07-03 16:53:43,happy
2025-07-03 16:53:44,happy
2025-07-03 16:53:44,happy
2025-07-03 16:53:44,happy
2025-07-03 16:53:44,happy
2025-07-03 16:53:44,neutral
2025-07-03 16:53:44,neutral
2025-07-03 16:53:44,angry
2025-07-03 16:53:44,angry
2025-07-03 16:53:44,neutral
2025-07-03 16:53:44,neutral
2025-07-03 16:53:44,neutral
2025-07-03 16:53:44,neutral
2025-07-03 16:53:44,neutral
2025-07-03 16:53:44,neutral
2025-07-03 16:53:44,neutral
2025-07-03 16:53:44,neutral
2025-07-03 16:53:44,happy
2025-07-03 16:53:44,happy
2025-07-03 16:53:44,angry
2025-07-03 16:53:44,angry
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,angry
2025-07-03 16:53:45,angry
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:45,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:46,happy
2025-07-03 16:53:47,happy
2025-07-03 16:53:47,happy
2025-07-03 16:53:47,happy
2025-07-03 16:53:47,happy
2025-07-03 16:53:47,happy
2025-07-03 16:53:47,happy
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:47,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:48,neutral
2025-07-03 16:53:49,happy
2025-07-03 16:53:49,happy
2025-07-03 16:53:49,happy
2025-07-03 16:53:49,happy
2025-07-03 16:53:49,happy
2025-07-03 16:53:49,happy
2025-07-03 16:53:49,happy
2025-07-03 16:53:49,happy
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:49,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
2025-07-03 16:53:50,neutral
